index,premise,hypothesis,pattern,type,section_id,pattern_label,lexical_jaccard,lexical_coverage,digits_premise,digits_hypothesis,pct_premise,pct_hypothesis,units_premise,units_hypothesis,numeric_total,neg_premise,neg_hypothesis,neg_total,words_premise,words_hypothesis,trial_primary,trial_secondary,KATE_correct,P1_ft_correct
207,unilateral breast cancer with ipsilateral lumpectomy or mastectomy and lymph node dissection (sentinel biopsy or axillary dissection),Patients with measurable tumors in both breasts are excluded from the primary trial,10,Single,Eligibility,P1✓ KATE✗,0.037037037037037035,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,1.0,0.0,False,True
209,"Age  55 years and one year or more of amenorrhea
  Age < 55 years and one year or more of amenorrhea and postmenopausal levels of FSH and LH per local institutional standards

Inclusion Criteria:
  Patients must have histologically confirmed metastatic breast cancer; tissue (a minimum of 3 slides) from the most recent biopsy is required for review and confirmation of eligibility; NOTE: material should ideally be from the metastatic disease, however material from the primary tumor is acceptable if that is all that is available
  Patients must have stage IV breast cancer
  Patients must have tumors (primary or metastatic) that stain positively for the prolactin receptor
  Patients may have measurable or evaluable disease
  Measurable disease is defined as at least one lesion that can be accurately measured in at least one dimension (longest diameter to be recorded) as > 20 mm with conventional techniques or as > 10 mm with spiral CT scan
  Evaluable disease is disease that does not meet the criteria for measurable disease; examples would include patients with effusions or bone-only disease
  Women of childbearing potential must commit to the use of effective barrier (non-hormonal) contraception while on study
  Patients must have a life expectancy of greater than 12 weeks
  Patients must have an Eastern Cooperative Oncology Group (ECOG) performance status =< 2
  Patients may have had a prior diagnosis of cancer if it has been > 5 years since their last treatment
  Leukocytes >= 3,000/uL (microliter)
  Absolute neutrophil count >= 1,500/uL
  Platelets >= 100,000/uL
  Child Pugh score =< 10
  Patients must be able to swallow and retain oral medication
  All patients must have given signed, informed consent prior to registration on study
Exclusion Criteria:
  Women who are pregnant or lactating are not eligible for study treatment
  Patients who are undergoing concomitant radiotherapy are NOT eligible for participation
  Patients who are receiving any other investigational agents or concurrent anticancer therapy are NOT eligible for participation; previous systemic treatment is allowed with a 2 week washout period prior to registration
  Patients who are taking any herbal (alternative) medicines are NOT eligible for participation; patients must be off any such medications by the time of registration
  Patients who are receiving concomitant D2-antagonists (such as phenothiazines, butyrophenones, thioxanthenes, or metoclopramide) are NOT eligible for participation; patients must be off any such medications by the time of registration
  Patients with known brain metastases are NOT eligible for participation
  Patients with any of the following conditions or complications are NOT eligible for participation:
  Uncontrolled hypertension
  Known hypersensitivity to ergot derivatives
  History of cardiac valvular disorders, as suggested by anatomical evidence of valvulopathy of any valve (to be determined by pre-treatment evaluation including echocardiographic demonstration of valve leaflet thickening, valve restriction, or mixed valve restriction-stenosis)
  History of pulmonary, pericardial, cardiac valvular, or retroperitoneal fibrotic disorders
  Gastrointestinal (GI) tract disease resulting in an inability to take oral medication
  Malabsorption syndrome
  Require intravenous (IV) alimentation
  History of prior surgical procedures affecting absorption
  Uncontrolled inflammatory GI disease (e.g., Crohn's, ulcerative colitis)",children are not eligible for the primary trial however they are not explicitly excluded from the secondary trial,00,Comparison,Eligibility,Les 2 en erreur,0.03018867924528302,0.5714285714285714,31.0,0.0,0.0,0.0,5.0,0.0,40.0,8.0,2.0,10.0,499.0,18.0,3.0,1.0,False,False
213,"No history of abdominal fistula, gastrointestinal perforation or intrabdominal abscess in the past 6 months
  No history of myocardial infarction (MI), stroke or transient ischemic attacks in the last 6 months
  No history of significant psychiatric disorders","Patients can not have a history of abdominal fistula, gastrointestinal perforation,myocardial infarction (MI), stroke , transient ischemic attacks, intrabdominal abscess or significant psychiatric disorders within the last 6 months if they want to participate in the primary trial",11,Single,Eligibility,Les 2 corrects,0.6153846153846154,0.6486486486486487,2.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,1.0,4.0,37.0,38.0,1.0,0.0,True,True
215,"Mammography completed on a General Electric (GE) GE FFDM system (with craniocaudal (CC) and mediolateral oblique (MLO) views) at the site or another clinical facility;

Inclusion Criteria:
  Able to give written informed consent to participate in the study
  Able to read and write English
  Patients with breast lesions that are non-palpable that require surgical removal
  Lesions and/or clip targetable with image guidance
Exclusion Criteria:
  Multicentric breast cancer
  Stage IV breast cancer
  Pregnant or lactating females","candidates must undergo a Mammography before being able to participate in the primary trial, this is not required for the secondary trial.",10,Comparison,Eligibility,P1✓ KATE✗,0.0958904109589041,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,22.0,1.0,1.0,False,True
216,"Female participants with reproductive potential agree to use 2 forms of highly effective contraception during the study and for the following 3 months
  Male participants must use a barrier method of contraception during the study and for the following 3 months
  Phase 1
  Have evidence of a solid tumor that is locally advanced and/or metastatic (excluding primary brain tumor)
  Phase 2
  Have disease measurable by Response Evaluation Criteria in Solid Tumors (RECIST) v.1.1
  Small Cell Lung Cancer (SCLC), must have failed platinum-containing therapy
  Breast Cancer, be Estrogen Receptor positive and/or Progesterone Receptor positive, but Human Epidermal Growth Factor Receptor 2 (HER2) negative, and must have failed a hormone therapy and a Cyclin-dependent kinase 4/6 (CDK4/6) inhibitor",patients of any gender can be eligible for both phases of the primary trial if they have evidence of a ER negative breast cancer.,11,Single,Eligibility,Les 2 corrects,0.11827956989247312,0.5,13.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,124.0,24.0,2.0,0.0,True,True
217,"Exclusion Criteria:
  History of bilateral mastectomy, osteoporosis or renal impairment.

Exclusion Criteria:
  Severe claustrophobia",Women suffering from both claustrophobia and osteoporosis or not eligible for either the primary trial or the secondary trial.,11,Comparison,Eligibility,Les 2 corrects,0.12,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,19.0,1.0,1.0,True,True
219,"Inclusion Criteria:
  Voluntarily signed and dated written informed consent
  Age between 18 and 75 years old (both inclusive)
  Eastern Cooperative Oncology Group (ECOG) performance status (PS) of  1
  Life expectancy  3 months.
  Patients with a histologically/cytologically confirmed diagnosis of advanced and/or unresectable disease of any of the following tumors:
  Breast cancer
  Epithelial ovarian cancer or gynecological cancer
  Head and neck squamous cell carcinoma
  Non-small cell lung cancer
  Small cell lung cancer
  Platinum-refractory germ-cell tumors.
  Adenocarcinoma or carcinoma of unknown primary site
  Adequate bone marrow, renal, hepatic, and metabolic function
  Recovery to grade  1 or to baseline from any Adverse Event (AE) derived from previous treatment (excluding alopecia of any grade).
  Pre-menopausal women must have a negative pregnancy test before study entry and agree to use a medically acceptable method of contraception throughout the treatment period and for at least six weeks after treatment discontinuation
Exclusion Criteria:
  Prior treatment with PM01183 or weekly paclitaxel or nanoalbumin-paclitaxel
  Patients who have previously discontinued paclitaxel-based regimes due to drug related toxicity.
  Known hypersensitivity to bevacizumab or any component of its formulation
  Patients who have previously discontinued bevacizumab-containing regimes due to drug-related toxicity.
  More than three prior lines of chemotherapy
  Less than three months since last taxane-containing therapy.
  Wash-out period:
  Less than three weeks since the last chemotherapy-containing regimen
  Less than three weeks since the last radiotherapy dose
  Less than four weeks since last monoclonal antibody-containing therapy
  Concomitant diseases/conditions:
  Unstable angina, myocardial infarction, valvular heart disease, encephalopathy, ischemic attacks, hemorrhagic or ischemic cerebrovascular accident (CVA) or ongoing pulmonary embolism within last year, arrhythmia, hepatopathy, uncontrolled infection, hemoptysis or oxygen requiring dyspnea, known HIV infection, bleeding risk, muscular problems, peripheral neuropathy, Symptomatic or progressive brain metastases or leptomeningeal disease.
  Men or pre-menopausal women who are not using an effective method of contraception as previously described; actively breast feeding women.
  Patients who have pelvic irradiation with doses  45 Grays (Gy).
  History of previous bone marrow and/or stem cell transplantation.
  Confirmed bone marrow involvement",Patients with a histologically/cytologically confirmed diagnosis of a resectable Non-small cell lung breast cancer or Small cell lung cancer are eligible for the primary trial,11,Single,Eligibility,Les 2 corrects,0.08796296296296297,0.8636363636363636,14.0,0.0,0.0,0.0,3.0,0.0,23.0,1.0,0.0,1.0,343.0,27.0,2.0,0.0,True,True
221,"Women of child-bearing potential (WOCBP) unwilling or unable to use an acceptable method of birth control to avoid pregnancy for the entire study period and up to 6 months after treatment with bevacizumab.
  Women who were pregnant or breastfeeding.
  Women with a positive pregnancy test on enrollment or prior to study drug administration.
  Sexually active fertile men, whose partners were WOCBP, not using an adequate method of birth control.","Women of child-bearing potential and Sexually active fertile men are eligible for the primary trial, but they will need to commit to abstinence for the entire study period",11,Single,Eligibility,Les 2 corrects,0.25806451612903225,0.6153846153846154,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,70.0,29.0,1.0,0.0,True,True
224,"Inclusion Criteria:
  Women 18 years
  Histologically or cytologically confirmed diagnosis of metastatic breast cancer
  Measurable or nonmeasurable disease defined by Response Evaluation Criteria In Solid Tumors (RECIST)
Exclusion Criteria:
  Number of prior chemotherapy lines of treatment in the metastatic setting 2","There are no conditions on mental mental health, bodyweight, age, Karnofsky/ECOG score or previous treatments that need to be met in order to be eligible for the primary trial",11,Single,Eligibility,Les 2 corrects,0.05172413793103448,0.1111111111111111,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,41.0,30.0,1.0,0.0,True,True
228,"Inclusion Criteria:
  Female patients with histologically/cytologically proven metastatic breast carcinoma (stage IV, or recurrent with local or regional spread or distant metastatic disease)
  Adequate bone marrow, liver, and renal function
Exclusion Criteria:
  Adjuvant chemotherapy given in the past 12 months
  Uncontrolled brain metastases",There are no conditions on hepatic function for participants of the primary trial,11,Single,Eligibility,Les 2 corrects,0.04,0.15384615384615385,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,44.0,13.0,1.0,0.0,True,True
233,"Potassium within the normal range of 3.5-5.3 mEq/L

Inclusion Criteria:
  Women enrolled in STAR trial at a site participating in Co-STAR
  65 years of age or older
  Have been randomized into STAR but have not started taking the study drug OR enrolled in STAR for a minimum of one year
  Have not been diagnosed with dementia
  Have signed a separate consent document for the Co-STAR Study
  Previous diagnoses of chronic neurologic disease (Parkinson's disease, stroke, epilepsy, multiple sclerosis), history of head injury, depression, alcohol addiction, drug addiction, and other neurologic or psychiatric conditions will be recorded but will not serve as exclusion factors for this study
Exclusion Criteria:
  Not enrolled in the STAR Trial
  Younger than 65 years of age
  Diagnosed with dementia",Hypokalemic patients are excluded from the primary trial but may be eligible for the secondary trial,10,Comparison,Eligibility,P1✓ KATE✗,0.056818181818181816,0.35714285714285715,8.0,0.0,0.0,0.0,2.0,0.0,11.0,4.0,0.0,4.0,130.0,16.0,1.0,1.0,False,True
237,"Inclusion Criteria:
  Phase I and Phase II portions of the study:
  18 years of age or older
  Chronic pain with average 24 hour intensity rated at least 3 on a verbal numerical scale from 0-10 during the 24 hours prior to study entry.
  Give informed consent to participate in this study.
  Karnofsky Performance Score (KPS) >= to 80
  Negative urine pregnancy test, verified by the study nurse, at study entry (for women of child-bearing potential). Patients must also use a medically approved contraceptive method during the study period.
  Phase I only:
  Responsible companion living with patient during study.
  Phase II only:
  Group 1 -- Patients must be taking chronic opioid therapy (long acting morphine, long acting oxycodone, transdermal fentanyl) at a stable dose for a minimum of four days. The dose of as needed short acting opioid does not need to be stable.
  Group 2 -- Patients must not be receiving opioids and must have cancer related neuropathic pain secondary to post-chemotherapy peripheral neuropathy, post-radiation and/or post surgical plexopathy, radiculopathy or neuropathy, or post- herpetic neuralgia.
Exclusion Criteria:
  Phase I and Phase II:
  Known hypersensitivity to methadone
  Patient taking methadone or with a history of methadone treatment within one month of study enrollment.
  Patient that requires changes in the dose of one of the following medications within 2 weeks of study enrollment:
  Abacavir,
  Benzodiazepines,
  Carbamazepine,
  Efavirenz,
  Fluconazole,
  Fluvoxamine,
  FOS amprenavir,
  Fosphenytoin,
  Naltrexone,
  Nelfinavir,
  Nevirapine,
  Phenytoin,
  Rifampin,
  Rifapentine,
  Risperidone,
  Ritonavir,
  St. John's Wort,
  Zidovudine
  Hepatic function tests (SGOT, alkaline phosphatase, bilirubin) greater than 2 times the upper limit of normal or creatinine greater than 1.4 within 30 days of study entry.
  Neurologic or psychiatric disease sufficient, in the investigator's opinion, to compromise data collection.
  Women who are pregnant or nursing.
  Women of childbearing potential who do not agree to use a medically recognized method of contraception during the study period.

Inclusion Criteria:
  planned unilateral mastectomy with or without axillary dissection or sentinel node in the study period
  informed signed consent
Exclusion Criteria:
  Chronic/ongoing use of glucocorticoids (except inhalation therapy)
  ongoing use of immunosuppressive therapy
  insulin dependent diabetes
  pregnancy/breastfeeding
  allergies toward study medication, or medication in a standard treatment
  contralateral surgery (lumpectomy/mastectomy) at time of mastectomy
  surgery cannot be performed",the primary trial uses separate inclusion and exclusion criteria for its 2 phases whereas the secondary trial uses separate criteria for healthy and cancer patients.,11,Comparison,Eligibility,Les 2 corrects,0.044444444444444446,0.5555555555555556,20.0,1.0,0.0,0.0,3.0,0.0,27.0,4.0,0.0,4.0,376.0,25.0,1.0,2.0,True,True
239,"Breast tumor 1 centimeter (cm) in diameter, HR+, HER2-.

DISEASE CHARACTERISTICS:
  Diagnosis of locally advanced or metastatic breast cancer
  Recurrent, refractory or progressive disease after receiving prior anthracycline, taxane, and capecitabine therapy
  Prior anthracycline and taxane therapy may have been as neoadjuvant, or adjuvant therapy if disease progression is documented within a year of completing that agent
  Received prior capecitabine therapy for metastatic or recurrent disease
  Measurable disease
  Bone metastases requires other disease present that can be measured
  No brain metastases, unless documented to be controlled post-completion of local therapy (surgery and/or radiation therapy) for at least 4 weeks
  No meningeal carcinomatosis
  No malignant effusion as the only site of disease recurrence
  Hormone receptor status not specified
  PATIENT CHARACTERISTICS:
  Menopausal status not specified
  Performance status of 0-2
  Creatinine  1.5 mg/dL OR creatinine clearance  40 mL/min
  Hemoglobin  10 g/dL
  ANC  1,500/mm^3
  Platelet count  100,000/mm^3
  Bilirubin normal or hyperbilirubinemia < grade 1 (unless due to Gilbert syndrome with elevated total but normal levels of conjugated bilirubin)
  Not pregnant or nursing
  Fertile patients must use effective contraception
  No other non-breast malignancy, except nonmelanoma skin cancer
  No other serious underlying medical condition, that in the opinion of the treating physician, would make study protocol unreasonably hazardous for the patient or would preclude the patient's ability to comply with the study protocol
  PRIOR CONCURRENT THERAPY:
  See Disease Characteristic
  Recovered from all prior chemotherapy or radiotherapy to NCI CTC grade  1
  Unlimited documented prior chemotherapy regimens allowed
  No prior irinotecan hydrochloride or etoposide
  No Hypericum perforatum (St. John's wort) 14 days prior to, during, or 7 days after completion of study therapy
  At least 7 days since prior and no concurrent phenytoin, carbamazepine, phenobarbital, or any other enzyme-inducing anticonvulsant drug (EIACD)
  No concurrent aprepitant","Patients with a breast tumor 0.2-0.8 cm in diameter, with confirmed HR positive and her2 negative status are eligible for both the primary trial and the secondary trial",00,Comparison,Eligibility,Les 2 en erreur,0.08163265306122448,0.6153846153846154,29.0,5.0,0.0,0.0,7.0,0.0,41.0,12.0,0.0,12.0,304.0,31.0,1.0,1.0,False,False
242,"Inclusion Criteria:
  Women histologically diagnosed with carcinoma of the breast
  Women with non-palpable malignant lesions, requiring image guided localization.
  Undergoing lumpectomy (partial mastectomy) procedure.
  Age 18 years or more
  Signed ICF
Exclusion Criteria:
  Multicentric disease (histologically diagnosed cancer in two different quadrants of the breast)
  Bilateral disease (diagnosed cancer in both breasts)
  Neoadjuvant systemic therapy
  Previous radiation in the operated breast
  Prior surgical procedure in the same breast
  Implants in the operated breast
  Pregnancy
  Lactation
  Participating in any other investigational study for either drug or device which can influence collection of valid data under this study.

Inclusion Criteria:
  Patients undergoing immediate tissue expander reconstruction following mastectomy by any of the surgeon co-investigators are eligible for the study.
  Patients 18 years of age or older are eligible for the study.
  Patients undergoing skin-sparing mastectomy utilizing bioprosthetic mesh are eligible for the study.
  Patients who have not undergone autologous tissue breast reconstruction and intend to undergo implant only breast reconstruction.
  Patients who intend to remain under the MDACC surgeon's care until completion of the reconstruction.
Exclusion Criteria:
  Patients with prior radiation to the breast/chest wall of the ipsilateral breast .
  Patients who cannot be effectively reconstructed without the use of bioprosthetic mesh.
  Patients who are current smokers.
  Patients requiring additional intra-operative skin resections of greater than 1cm beyond the skin edge as a result of mastectomy flap devascularization.
  Patients who have a history of breast tissue expander or implant placement.",All patients eligible for the secondary trial are also eligible for the primary trial.,11,Comparison,Eligibility,Les 2 corrects,0.0364963503649635,0.5,5.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,243.0,14.0,1.0,1.0,True,True
250,"Metastatic disease (M1)
  Multiple sites of new disease that is clinically obvious metastatic disease (e.g., multiple sites of new osseous disease)
  Measurable or nonmeasurable disease","Patients who's Metastasis cannot be measured, or who's Cancer has not spread to other parts of the body are not eligible for the primary trial",00,Single,Eligibility,Les 2 en erreur,0.05263157894736842,0.08695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,26.0,27.0,1.0,0.0,False,False
253,"NUT midline carcinoma (ectopic expression of NUT protein as determined by immunohistochemistry (IHC) and/or detection of BRD-NUT gene translocation as determined by fluorescence In situ hybridization [FISH]);
  Castrate-resistant prostate cancer (CRPC);

Inclusion Criteria:
  a diagnosis of non-inflammatory breast adenocarcinoma (including in situ and bilateral)
  scheduled to begin radiotherapy without concurrent chemotherapy; concurrent hormone or Herceptin® (trastuzumab)treatment is okay
  can have been treated by lumpectomy or mastectomy with or without adjuvant or neoadjuvant chemotherapy or hormonal treatment
  can have had breast reconstruction
  scheduled to receive 25-35 radiation treatment sessions (1 session per day) using standard irradiation fractionation (1.8-2.0 Gy per sessions) OR 16-20 radiation treatment sessions (1 session per day) using Canadian irradiation fractionation (2.2-3.0 Gy per session)(100, 101).
  able to swallow medication.
  three weeks must have elapsed after chemotherapy and surgery before the patient can begin the study
  able to understand English
Exclusion Criteria:
  inflammatory breast cancer
  previous radiation therapy to the breast or chest
  concurrent chemotherapy treatment
  concurrent treatment with anti-coagulants (e.g., coumadin®, warfarin®), or anti-EGFR (human epidermal growth factor receptor) drugs (e.g. Iressa® (gefitinib), Erbitux® (cetuximab, C225); aspirin is allowed
  known radiosensitivity syndromes (e.g., Ataxia-telangiectasia)
  collagen vascular disease, unhealed surgical sites, or breast infections","Patients with NUT midline carcinoma determined by fluorescence In situ hybridization, or inflammatory breast cancer are eligible for both the primary trial and the secondary trial.",11,Comparison,Eligibility,Les 2 corrects,0.1103448275862069,0.6666666666666666,27.0,0.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,216.0,26.0,1.0,1.0,True,True
254,"Karnofsky score  70

  Zubrod performance score 2 or better.","Candidates for the primary trial and the secondary trial have to meet a baseline performance status, for the primary trial the baseline is a Karnofsky score >70, and for the secondary trial the baseline is a Karnofsky score >55",10,Comparison,Eligibility,P1✓ KATE✗,0.17391304347826086,0.21052631578947367,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,39.0,2.0,2.0,False,True
255,History of grade 3 or 4 allergic reactions attributed to trastuzumab.,Patients with a history of severe anaphylactic reactions to trastuzumab cannot take part in the primary trial.,11,Single,Eligibility,Les 2 corrects,0.21739130434782608,0.29411764705882354,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,11.0,17.0,1.0,0.0,True,True
265,"Inclusion Criteria:
  Clinical, Radiographic and Histological diagnosis of Benign Breast Disease.
  Benign Breast disease amenable to hormonal therapy.

DISEASE CHARACTERISTICS:
  History of breast cancer including ductal carcinoma in situ or lobular carcinoma in situ
  - Treated with surgery and/or adjuvant therapy with a curative intent or patients not preferring to take hormones because of concern for breast cancer
  No uncontrolled hypertension (defined as systolic blood pressure (BP)  160 mm Hg and/or diastolic BP  100 mm Hg on 2 separate visits)",Patients with malignant ductal carcinoma in situ and uncontrolled hypertension are eligible for the secondary trial but excluded from the primary trial.,11,Comparison,Eligibility,Les 2 corrects,0.14705882352941177,0.5,7.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,81.0,22.0,1.0,1.0,True,True
272,"Inclusion Criteria:
  Patients undergoing immediate tissue expander reconstruction following mastectomy by any of the surgeon co-investigators are eligible for the study.
  Patients 18 years of age or older are eligible for the study.
  Patients undergoing skin-sparing mastectomy utilizing bioprosthetic mesh are eligible for the study.

Inclusion Criteria:
  Must have completed surgery for Stage I-III breast cancer (lumpectomy or mastectomy) with or without neoadjuvant or adjuvant chemotherapy and with or without radiation.",A woman who has had a mastectomy could still be eligible for the secondary trial or the primary trial.,11,Comparison,Eligibility,Les 2 corrects,0.0847457627118644,0.3125,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,74.0,19.0,1.0,1.0,True,True
274,unilateral breast cancer with ipsilateral lumpectomy or mastectomy and lymph node dissection (sentinel biopsy or axillary dissection),Patients with measurable bilateral breast cancer are eligible for the primary trial,11,Single,Eligibility,Les 2 corrects,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,1.0,0.0,True,True
276,"Women of child-bearing potential (WOCBP) unwilling or unable to use an acceptable method of birth control to avoid pregnancy for the entire study period and up to 6 months after treatment with bevacizumab.
  Women who were pregnant or breastfeeding.
  Women with a positive pregnancy test on enrollment or prior to study drug administration.
  Sexually active fertile men, whose partners were WOCBP, not using an adequate method of birth control.","Women of child-bearing potential and Sexually active fertile men are eligible for the primary trial, but they will have to meet some additional requirements.",00,Single,Eligibility,Les 2 en erreur,0.203125,0.52,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,70.0,25.0,1.0,0.0,False,False
277,"Inclusion Criteria:
  Female patients with histologically/cytologically proven metastatic breast carcinoma (stage IV, or recurrent with local or regional spread or distant metastatic disease)
  Adequate bone marrow, liver, and renal function
Exclusion Criteria:
  Adjuvant chemotherapy given in the past 12 months
  Uncontrolled brain metastases","There are no conditions on Life expectancy, pregnancy or age for participants of the primary trial",01,Single,Eligibility,P1✗ KATE✓,0.03773584905660377,0.125,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,44.0,16.0,1.0,0.0,True,False
280,"Inclusion Criteria:
  Phase I and Phase II portions of the study:
  18 years of age or older
  Chronic pain with average 24 hour intensity rated at least 3 on a verbal numerical scale from 0-10 during the 24 hours prior to study entry.
  Give informed consent to participate in this study.
  Karnofsky Performance Score (KPS) >= to 80
  Negative urine pregnancy test, verified by the study nurse, at study entry (for women of child-bearing potential). Patients must also use a medically approved contraceptive method during the study period.
  Phase I only:
  Responsible companion living with patient during study.
  Phase II only:
  Group 1 -- Patients must be taking chronic opioid therapy (long acting morphine, long acting oxycodone, transdermal fentanyl) at a stable dose for a minimum of four days. The dose of as needed short acting opioid does not need to be stable.
  Group 2 -- Patients must not be receiving opioids and must have cancer related neuropathic pain secondary to post-chemotherapy peripheral neuropathy, post-radiation and/or post surgical plexopathy, radiculopathy or neuropathy, or post- herpetic neuralgia.
Exclusion Criteria:
  Phase I and Phase II:
  Known hypersensitivity to methadone
  Patient taking methadone or with a history of methadone treatment within one month of study enrollment.
  Patient that requires changes in the dose of one of the following medications within 2 weeks of study enrollment:
  Abacavir,
  Benzodiazepines,
  Carbamazepine,
  Efavirenz,
  Fluconazole,
  Fluvoxamine,
  FOS amprenavir,
  Fosphenytoin,
  Naltrexone,
  Nelfinavir,
  Nevirapine,
  Phenytoin,
  Rifampin,
  Rifapentine,
  Risperidone,
  Ritonavir,
  St. John's Wort,
  Zidovudine
  Hepatic function tests (SGOT, alkaline phosphatase, bilirubin) greater than 2 times the upper limit of normal or creatinine greater than 1.4 within 30 days of study entry.
  Neurologic or psychiatric disease sufficient, in the investigator's opinion, to compromise data collection.
  Women who are pregnant or nursing.
  Women of childbearing potential who do not agree to use a medically recognized method of contraception during the study period.

Inclusion Criteria:
  planned unilateral mastectomy with or without axillary dissection or sentinel node in the study period
  informed signed consent
Exclusion Criteria:
  Chronic/ongoing use of glucocorticoids (except inhalation therapy)
  ongoing use of immunosuppressive therapy
  insulin dependent diabetes
  pregnancy/breastfeeding
  allergies toward study medication, or medication in a standard treatment
  contralateral surgery (lumpectomy/mastectomy) at time of mastectomy
  surgery cannot be performed",the primary trial uses separate inclusion and exclusion criteria for its 2 phases whereas the secondary trial uses the same criteria for all participants.,10,Comparison,Eligibility,P1✓ KATE✗,0.03524229074889868,0.4444444444444444,20.0,1.0,0.0,0.0,3.0,0.0,27.0,4.0,0.0,4.0,376.0,24.0,1.0,2.0,False,True
285,"Inclusion Criteria:
  Male subjects aged greater than or equal to 18 years and female subjects who must be postmenopausal (at least 12 months consecutive amenorrheic or have had a bilateral oophorectomy or, if they have had a hysterectomy but with ovaries intact, then females must be age 55 or older and with postmenopausal follicle-stimulating hormone [FSH] levels).

Key Inclusion Criteria:
  - Women with locally advanced, recurrent, or metastatic breast cancer along with confirmation of estrogen-receptor positive (ER+). Measurable disease defined as at least one lesion  10 mm by CT or MRI that can be accurately measured in at least one dimension (CT scan slice thickness  5 mm) OR  Bone lesions: lytic or mixed (lytic + blastic) in the absence of measurable disease as defined above.",Gender is not a determining factor for eligibility in the primary trial or the secondary trial,11,Comparison,Eligibility,Les 2 corrects,0.04,0.2857142857142857,9.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,1.0,125.0,16.0,1.0,1.0,True,True
295,"A. Metastatic breast cancer (7 triple negative, 23 ER+ after the first 15 patients are enrolled on the non-CCND1cohort; in addition 10 HER2+ for combination trastuzumab and PD0332991 therapy) up to 55 total enrollment slots B. Metastatic colorectal cancer that harbors the Kras or BRAF mutation (15-30 enrollment slots) C. Advanced or metastatic esophageal and/or gastric cancer (15-30 enrollment slots) D. Cisplatin-refractory, unresectable germ cell tumors (15-30 enrollment slots) E. Any tumor type if tissue tests positive for CCND1 amplification, CDK4/6 mutation, CCND2 amplification OR any other functional alteration at the G1/S checkpoint. (15-30 enrollment slots)","patients diagnosed with tumors positive for CCND1 amplification, CDK4/6 mutation, CCND2 amplification are excluded from the primary trial.",11,Single,Eligibility,Les 2 corrects,0.14814814814814814,0.6666666666666666,39.0,4.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,105.0,19.0,1.0,0.0,True,True
